distance_delta,packet_rate_delta,energy_delta,is_capture,is_flooder_attack,is_faker_attack,attack_success
3881,55,9,True,False,True,True
1942,132,20,False,True,True,True
1588,99,19,False,False,True,True
3380,10,16,True,False,True,True
1380,145,18,False,False,True,True
4120,187,4,True,True,False,True
3715,79,19,True,False,True,True
4616,158,5,True,True,False,True
2947,47,3,True,True,False,True
2519,93,12,False,False,False,False
3875,85,6,True,False,False,False
2846,194,0,False,True,False,True
959,64,14,False,False,True,True
4657,59,5,True,False,False,False
3121,65,0,True,False,False,False
29,34,9,False,False,False,False
2445,162,1,False,True,False,True
3407,68,10,False,False,False,False
4047,106,20,True,True,True,True
2715,172,14,False,True,True,True
590,178,15,False,True,False,False
4631,104,13,True,False,True,True
3361,4,11,False,False,True,True
468,32,16,False,False,True,True
3410,190,0,False,True,False,True
1462,120,14,False,False,True,False
4991,69,9,True,False,False,True
4585,177,9,True,True,False,True
2304,111,14,True,False,True,True
3917,98,11,True,True,False,True
829,196,3,True,True,False,True
1920,98,12,False,False,False,False
4856,152,12,True,True,True,True
2435,147,6,True,True,True,True
3767,80,6,True,False,False,True
3847,194,17,True,True,True,True
2841,51,18,True,False,True,True
796,153,17,False,True,True,True
1247,151,11,False,True,False,True
1719,171,16,False,False,True,False
2479,56,9,True,False,False,False
1300,121,4,False,True,False,True
3988,86,13,True,False,True,True
768,55,18,False,True,True,True
161,24,13,False,False,False,False
2564,105,0,False,False,False,False
1718,1,4,False,False,True,True
4707,67,20,True,True,True,True
2202,20,0,True,False,False,True
1167,191,7,False,True,True,True
1816,1,3,False,False,False,False
3159,189,15,True,True,True,True
1715,40,7,True,False,False,True
4881,124,10,True,False,True,True
2911,87,4,False,True,False,True
4522,130,4,True,False,False,True
2247,78,0,False,False,False,False
73,23,20,False,False,True,True
1368,79,0,False,False,False,False
4047,125,6,True,True,False,True
1361,88,7,False,True,True,True
624,180,12,False,False,False,False
3617,32,20,True,False,True,True
4605,84,13,True,True,False,False
3440,123,19,False,True,True,True
567,171,2,False,True,False,True
3160,47,16,False,False,False,False
1508,98,11,True,True,True,True
954,176,11,False,True,True,True
3932,31,4,True,False,False,True
379,87,7,False,False,False,False
1949,105,15,False,True,True,True
2007,71,11,True,False,True,True
1144,187,7,False,True,True,True
1854,145,9,False,True,True,True
3287,108,9,True,True,True,True
4561,22,0,True,False,False,True
1690,150,2,False,False,False,False
23,119,17,False,False,True,True
3034,79,7,True,True,False,True
2450,195,0,True,True,False,False
3481,178,1,True,True,False,False
1214,74,4,False,False,False,False
602,9,10,False,False,False,False
3897,99,3,False,False,False,False
3243,60,9,False,True,True,True
2961,63,14,True,False,True,True
4213,100,13,True,True,False,True
4022,125,18,True,True,True,True
4761,76,8,True,True,False,True
2427,23,20,False,False,True,True
678,47,18,False,False,True,True
1525,135,15,False,True,True,True
4807,102,10,False,True,True,True
4320,150,0,True,True,False,True
1625,173,6,False,True,False,False
4640,200,16,True,True,True,True
3718,181,5,False,True,False,True
4377,95,19,True,False,True,False
4998,198,5,True,True,False,True
3355,114,0,True,False,False,True
4890,21,17,True,False,True,True
3080,133,7,False,True,True,False
930,146,2,False,True,False,True
4849,158,20,True,True,True,True
2517,192,1,False,True,False,True
104,100,0,False,True,False,True
4146,107,11,True,True,True,True
3597,81,4,True,False,False,False
3230,178,17,True,True,True,True
2659,75,4,False,False,False,False
700,144,20,False,True,True,True
3010,14,20,False,False,False,False
606,3,4,False,False,False,False
4740,1,3,True,False,False,True
3385,26,4,False,False,False,False
3706,182,5,True,True,False,False
3672,68,18,True,False,True,True
1003,113,11,True,True,False,True
4257,138,2,True,True,False,False
1698,45,10,False,False,True,True
4011,74,17,True,False,False,True
615,198,14,False,True,True,True
608,21,20,False,False,True,True
1490,158,16,True,False,True,True
3308,181,12,True,True,True,True
1387,29,13,False,False,True,True
1483,170,19,False,True,True,True
4924,131,8,True,True,True,True
1937,152,11,True,True,False,True
4222,48,13,True,False,False,True
2878,108,16,False,False,True,True
446,87,3,False,False,True,True
3567,191,11,True,True,False,True
3584,103,4,True,True,False,True
464,78,13,False,False,False,False
3542,106,13,True,False,True,True
1063,82,1,False,False,False,False
2183,97,13,False,True,True,False
941,49,1,False,False,False,False
569,136,1,False,True,False,True
2637,12,13,True,False,False,False
177,156,12,False,True,True,True
3360,22,5,True,False,False,True
1120,130,7,False,True,False,True
1067,186,2,False,True,False,True
4407,8,4,True,False,True,True
77,130,17,False,True,False,False
1278,171,1,False,True,False,True
4064,2,14,False,False,True,True
2683,32,3,True,False,True,True
657,47,10,False,False,False,False
3192,26,1,True,False,False,True
4652,113,15,True,True,True,True
2089,134,4,False,True,False,False
2483,189,1,False,True,False,True
2719,42,18,False,False,True,True
91,49,8,False,False,False,False
4952,100,15,True,False,True,True
3077,156,20,False,True,True,True
4362,93,7,True,True,True,True
1782,167,15,False,True,False,True
128,70,11,False,True,False,True
1474,45,18,False,False,False,False
855,135,10,False,True,True,True
3757,174,13,False,True,True,False
553,46,6,False,False,False,False
4830,173,6,False,True,False,False
1044,125,8,False,True,False,True
2927,171,0,False,True,False,True
3952,134,4,True,True,False,False
2346,56,5,True,True,False,True
2102,146,5,False,True,True,True
399,102,12,False,True,True,True
3743,81,10,False,True,False,True
3853,5,5,True,False,False,True
2291,178,7,False,True,False,True
4145,184,0,True,True,False,True
4653,27,14,True,False,True,True
3435,144,4,True,True,True,True
4256,143,8,True,True,False,False
3676,34,5,True,False,False,True
1754,109,8,False,True,True,False
4204,13,18,True,False,True,False
3030,100,14,False,False,True,True
508,85,9,False,False,True,False
1203,107,9,False,True,False,True
291,49,5,False,False,False,False
3122,78,15,False,False,True,True
4080,197,14,True,True,True,True
2759,193,4,True,True,False,True
4766,88,13,True,False,True,True
1481,85,5,False,False,False,False
444,159,5,True,True,False,True
2986,24,2,False,False,False,False
3721,156,3,True,True,False,False
855,193,1,False,True,False,False
38,108,0,False,False,False,False
945,184,16,False,True,False,False
2632,146,9,False,True,False,True
2342,192,7,True,True,False,True
923,178,5,True,True,False,True
321,64,5,False,True,False,True
1226,57,20,False,False,True,True
819,174,11,False,True,False,True
3816,109,19,True,False,True,True
840,94,10,False,False,True,True
528,71,13,False,False,True,True
1252,158,19,True,True,True,True
2016,95,17,False,False,True,True
650,28,14,False,True,True,True
2927,130,13,True,False,True,False
4800,192,14,True,True,False,True
2349,54,6,True,False,False,True
1233,188,5,False,True,False,True
34,85,2,False,False,False,False
1150,191,9,False,True,True,True
355,77,2,False,False,False,False
2507,161,16,True,True,True,True
4148,28,11,True,False,False,True
44,109,12,False,True,False,False
465,197,14,False,True,True,True
1744,128,7,False,False,True,True
4398,75,9,True,True,False,True
3414,9,1,False,False,False,False
1007,61,15,False,False,True,True
4231,52,19,True,False,True,True
1206,108,1,False,True,False,True
1439,109,15,True,False,True,True
2983,44,9,False,True,False,True
3093,143,4,False,True,False,True
2587,46,3,True,False,True,False
299,122,10,False,True,True,True
4260,183,13,True,True,True,True
3269,19,2,True,False,False,True
1455,170,6,True,True,False,True
3647,5,20,False,False,True,False
4917,78,19,True,False,True,True
835,10,14,False,False,True,False
2211,84,14,False,False,True,True
1510,135,10,False,True,False,True
1227,48,3,False,False,False,False
687,18,15,False,False,True,True
2057,122,8,False,True,True,True
2956,109,20,True,True,True,True
1168,130,19,True,True,True,True
4486,109,19,False,False,True,True
2795,35,9,True,True,False,True
4053,114,16,True,True,True,True
1702,165,9,True,True,True,True
3262,135,1,True,False,False,True
573,121,10,False,True,True,True
236,92,10,False,False,True,True
729,156,14,False,True,False,True
471,167,13,False,True,False,True
1061,169,15,False,True,True,False
1065,22,0,False,False,False,False
63,12,2,False,False,True,True
4262,115,3,False,False,False,False
4292,0,9,True,False,True,True
2971,6,7,True,False,True,True
3954,139,4,True,True,False,True
1338,101,18,False,False,True,True
2713,83,5,False,False,False,False
4222,69,0,True,False,False,True
32,169,16,False,False,True,True
3619,73,6,True,False,False,True
500,177,2,False,True,False,True
2753,7,14,True,False,True,True
494,153,20,False,True,True,False
407,98,14,False,False,True,True
3684,17,6,True,False,True,True
4197,182,12,True,True,True,True
4602,29,5,True,False,False,True
3033,117,4,False,True,False,True
4454,11,10,True,False,False,True
4529,86,8,True,False,True,False
156,134,19,False,True,True,True
1151,71,12,False,True,False,True
4729,79,6,True,False,False,False
4927,93,17,True,False,True,True
1525,166,7,True,True,False,True
4429,138,7,True,True,False,False
2802,71,18,True,False,True,True
2530,92,7,True,True,True,True
1081,68,10,False,False,True,True
2068,153,8,False,True,False,False
1960,1,10,False,False,True,True
2941,46,19,False,False,True,True
3890,182,7,True,False,False,False
3051,45,6,True,False,False,True
4393,12,15,True,False,True,True
3040,11,3,True,False,False,True
406,47,6,False,True,False,True
2368,30,19,True,False,True,True
1359,197,20,False,True,True,False
4355,200,6,True,True,False,True
821,158,15,False,True,True,True
4209,142,15,True,True,True,True
564,89,6,False,True,False,True
2606,160,18,True,True,True,True
4019,126,5,True,True,False,True
1366,64,11,False,True,True,True
4579,181,16,True,True,True,True
1439,91,16,False,False,True,True
23,32,10,False,True,True,True
1248,0,17,False,False,True,True
2807,132,11,False,True,True,True
1167,66,0,False,True,False,True
2908,130,13,True,False,True,True
1012,181,19,False,True,True,True
3530,54,10,True,False,False,True
3859,102,10,True,True,True,True
625,114,1,False,False,False,False
1556,194,6,False,True,True,True
4529,51,14,True,False,True,True
2020,107,5,False,True,False,True
777,106,3,True,False,True,True
4535,55,13,True,True,True,True
3991,50,12,False,False,False,False
4169,157,12,True,True,False,True
4238,111,16,True,True,False,True
2057,178,11,True,True,False,False
1256,45,16,False,False,True,True
1885,63,9,False,True,False,False
3102,165,20,True,True,True,True
660,92,17,False,True,True,True
4472,188,13,True,True,True,True
919,43,7,False,False,False,False
4011,109,18,True,False,True,True
2916,127,20,True,True,True,True
2095,178,10,True,True,True,True
4139,21,13,True,False,True,False
2025,49,0,False,False,False,False
759,12,16,False,False,True,True
1385,39,7,False,False,True,True
2329,72,13,True,False,True,True
1092,134,0,False,True,False,True
1624,89,17,False,False,True,True
1863,136,16,False,True,True,True
4795,52,1,True,False,False,True
4338,122,13,True,True,True,True
2199,47,7,False,False,False,False
3873,104,9,True,False,False,False
1781,156,11,True,True,False,True
2886,46,19,True,True,True,True
1225,58,15,True,True,False,True
1790,47,13,False,False,True,True
3158,24,10,True,False,True,False
2892,128,3,False,True,False,True
457,26,19,False,False,True,True
4585,16,7,True,False,False,True
301,64,20,False,False,True,True
3724,60,19,True,False,True,False
1640,11,1,False,False,False,False
4001,7,14,True,False,True,True
376,181,10,False,True,False,True
3908,200,19,True,True,True,True
4421,120,6,True,True,False,False
2486,66,12,False,True,False,True
3153,86,17,True,True,True,True
3278,101,18,True,False,True,True
435,22,2,True,False,False,True
479,145,5,False,True,False,True
3925,105,10,True,False,True,True
1854,161,20,True,True,True,True
4771,122,11,True,False,True,True
4556,130,0,True,True,False,True
3006,21,4,True,False,False,True
3759,112,4,True,False,False,True
1999,9,0,False,False,False,False
2272,155,8,True,True,False,True
3730,182,16,False,True,False,False
4968,36,18,True,False,True,True
4974,66,0,True,False,False,True
314,165,0,False,False,False,False
719,66,19,False,False,True,True
3412,163,9,True,False,False,True
601,111,14,False,True,True,True
1242,120,8,False,True,True,True
2955,52,15,True,True,True,True
520,52,2,False,False,False,False
4749,102,14,True,False,True,True
339,4,1,False,False,False,False
4476,121,3,True,True,False,True
4403,7,12,True,False,True,True
3234,22,14,True,False,True,True
4401,50,7,True,False,False,True
2211,79,17,False,True,True,True
4752,82,4,True,False,False,True
344,161,10,False,True,False,False
265,143,7,False,True,True,True
1517,73,4,True,True,False,True
657,151,17,True,False,False,True
3015,176,1,True,True,False,True
163,138,19,False,True,True,True
3928,73,0,True,False,False,False
1875,24,19,False,False,True,False
