distance_delta,packet_rate_delta,energy_delta,is_hijack,is_flooder_attack,is_faker_attack,attack_success
161,31,2,True,True,False,False
112,3,17,True,False,True,True
193,75,5,True,True,False,True
79,4,8,True,False,True,True
89,16,15,True,False,True,False
199,173,17,True,True,True,True
53,142,12,False,True,True,True
146,193,6,True,True,False,True
105,111,6,True,True,True,True
60,20,0,False,True,False,True
175,82,4,True,True,False,True
126,142,18,True,True,True,True
154,181,19,True,True,True,True
37,21,17,True,False,True,True
163,16,5,True,False,False,False
139,107,0,True,True,False,False
190,14,13,True,False,True,True
132,21,15,True,False,True,True
187,116,17,True,True,True,True
116,25,1,True,False,False,True
150,91,5,True,True,False,True
157,59,15,True,True,True,True
188,53,2,True,True,True,True
25,29,5,False,False,False,False
144,22,18,True,True,True,True
190,97,1,True,True,False,True
48,44,11,False,False,True,True
159,181,13,True,True,True,True
142,94,13,True,True,True,True
189,130,13,True,True,True,True
118,120,13,True,True,True,True
16,110,3,False,True,True,True
142,94,17,True,True,True,True
151,105,11,True,True,True,True
30,135,7,False,True,True,True
95,94,0,True,True,False,True
30,67,19,False,True,True,True
149,57,3,True,True,False,False
186,175,18,True,True,True,True
46,52,14,True,True,True,True
124,75,6,True,True,False,True
70,14,14,True,False,True,True
122,174,20,True,True,True,True
114,101,20,True,True,True,True
157,185,8,True,True,True,True
173,8,3,True,False,False,True
18,188,4,False,True,False,False
153,200,17,True,True,True,True
75,175,4,True,True,False,True
103,146,7,True,True,True,True
17,29,5,True,True,True,True
139,72,8,True,True,True,True
114,18,12,True,False,True,True
182,62,19,True,True,True,True
116,1,5,True,False,False,False
112,128,5,True,True,True,True
71,58,20,True,True,True,True
90,93,20,True,True,True,True
42,64,3,False,True,False,True
199,197,13,True,True,True,True
167,107,8,True,True,True,True
36,56,10,True,True,True,True
120,137,4,True,True,False,True
66,73,15,True,True,True,True
46,29,9,False,True,True,True
120,12,13,True,False,True,True
165,147,3,True,True,False,True
56,125,18,True,True,True,True
6,106,5,False,True,False,False
70,103,15,True,True,True,True
146,80,9,True,True,True,True
198,115,17,True,True,True,True
15,38,4,False,False,True,False
60,66,5,False,True,True,False
152,113,20,True,True,True,True
155,39,14,True,False,True,True
34,167,16,False,True,True,False
113,68,17,True,True,True,True
71,7,15,True,False,True,True
105,169,14,True,True,True,True
95,5,5,True,False,True,True
107,44,3,True,False,False,True
9,142,9,False,True,True,False
123,153,9,True,True,True,True
154,1,4,True,False,True,False
155,187,14,True,True,True,True
109,190,4,True,True,True,True
68,61,8,True,True,True,True
39,154,15,False,True,True,True
85,29,5,True,False,True,True
70,21,1,True,False,False,True
32,35,6,True,False,True,False
11,15,12,False,False,True,True
87,60,12,True,True,True,True
187,135,6,True,True,False,True
30,133,16,False,True,True,True
89,81,18,True,True,True,True
3,171,19,False,True,True,True
57,92,17,False,True,True,True
195,90,0,True,True,False,False
145,91,8,True,True,True,True
94,79,9,True,True,True,True
127,62,7,True,True,False,True
6,27,5,False,True,True,True
181,189,1,True,True,False,False
122,113,15,True,True,True,True
97,200,8,True,True,True,True
26,38,11,False,True,True,True
76,149,1,True,True,False,True
116,128,20,True,True,True,True
156,58,3,True,True,False,True
52,39,14,False,False,True,True
174,128,20,True,True,True,True
44,169,12,True,True,True,True
151,191,19,True,True,True,True
99,38,20,True,False,True,True
39,35,3,True,True,False,False
129,168,13,True,True,True,True
141,32,1,True,True,False,True
135,103,10,True,True,True,True
36,45,13,False,True,True,True
105,121,5,True,True,False,True
130,48,1,True,True,False,True
39,12,17,False,False,True,True
1,110,10,False,True,True,True
29,11,11,False,False,True,True
101,191,3,True,True,True,True
35,31,15,False,False,True,True
45,112,8,False,True,True,False
86,199,8,True,True,True,True
152,72,13,True,True,True,True
150,166,13,True,True,True,True
116,10,9,True,False,True,False
24,168,11,False,True,True,False
46,46,19,False,False,True,True
175,117,4,True,True,False,True
112,10,17,True,False,True,True
76,145,11,True,True,True,True
108,130,16,True,True,True,True
187,93,3,True,True,True,True
67,195,3,True,True,False,True
135,29,4,True,False,False,True
54,10,0,False,False,False,False
104,90,6,True,True,False,True
166,69,16,True,True,True,True
108,26,18,True,True,True,True
20,200,20,False,True,True,False
147,144,10,True,True,True,True
2,163,19,False,True,True,True
127,25,12,True,False,True,True
26,190,5,False,True,False,False
160,13,15,True,False,True,True
115,170,11,True,True,True,True
25,92,9,False,True,True,True
39,46,10,False,False,True,True
197,169,11,True,True,True,True
157,17,7,True,False,True,True
174,13,18,True,True,True,True
194,120,7,True,True,True,True
79,58,19,True,True,True,True
110,144,11,True,True,True,True
120,73,20,True,True,True,True
132,55,13,True,True,True,True
88,186,20,True,True,True,True
100,163,13,True,True,True,True
158,163,1,True,True,False,True
159,129,16,True,True,True,True
137,126,6,True,True,True,True
13,100,8,False,True,True,True
75,200,5,True,True,False,True
143,12,2,True,False,True,True
122,98,1,True,True,False,True
159,70,15,True,True,True,True
68,123,2,True,True,False,True
133,79,6,True,True,True,True
90,67,8,True,True,True,True
44,96,9,False,True,True,True
81,15,15,True,True,True,True
110,195,4,True,True,False,False
70,133,6,True,True,False,True
69,184,19,True,True,True,True
92,192,15,True,True,True,True
51,38,8,True,False,True,True
62,155,12,True,True,True,True
112,164,16,True,True,True,True
32,83,18,True,True,True,True
143,171,2,True,True,False,True
175,29,11,True,False,True,True
117,40,15,True,False,True,True
27,173,1,False,True,False,True
11,189,8,False,True,True,True
40,64,3,False,True,False,True
16,133,17,False,True,True,True
168,62,11,True,True,True,True
114,164,14,True,True,True,True
24,64,8,False,True,True,True
173,0,4,True,False,False,True
74,156,16,True,True,True,True
5,97,8,False,True,False,True
65,169,3,True,True,True,True
137,139,8,True,True,True,True
127,196,9,True,True,True,True
84,95,9,True,True,True,True
137,99,9,True,True,True,True
65,6,10,True,False,True,True
159,197,6,True,True,False,False
177,82,4,True,True,True,True
81,34,18,True,False,True,True
138,98,6,True,True,True,True
2,164,19,False,True,True,True
178,24,17,True,False,True,True
188,52,2,True,True,True,True
23,3,14,False,False,True,True
185,148,16,True,True,True,True
102,161,13,True,True,True,True
117,113,19,True,True,True,True
104,20,8,True,False,True,True
32,23,11,False,True,True,False
170,124,5,True,True,True,True
100,51,3,True,True,False,False
114,140,15,True,True,True,True
87,62,6,True,True,False,True
3,66,0,False,True,False,True
46,180,16,True,True,True,True
162,195,11,True,True,True,True
138,101,18,True,True,True,True
37,131,17,False,True,True,True
147,99,6,True,True,True,True
2,186,9,False,True,True,True
63,177,2,True,True,False,True
78,78,2,True,True,False,True
44,73,0,True,True,False,True
151,100,7,True,True,True,True
141,12,6,True,False,False,True
165,124,2,True,True,False,True
26,86,12,False,True,True,True
150,138,3,True,True,False,True
106,113,11,True,True,True,True
18,99,10,False,True,True,True
199,106,13,True,True,True,True
131,167,9,True,True,True,True
111,43,19,True,True,True,True
187,110,17,True,True,True,True
56,174,15,True,True,True,True
190,190,15,True,True,True,True
20,146,6,False,True,False,True
21,103,17,True,True,True,True
132,91,3,True,True,True,True
49,11,12,True,False,True,False
190,195,8,True,True,True,True
155,63,13,True,True,True,True
35,136,9,False,True,True,True
71,100,15,True,True,True,True
55,16,17,False,False,True,True
104,167,4,True,True,False,True
153,103,0,True,True,False,True
54,109,19,True,True,True,True
115,177,15,True,True,True,True
68,17,17,True,False,True,True
58,11,1,False,False,False,False
86,174,19,True,True,True,True
124,150,14,True,True,True,True
98,55,17,True,True,True,True
164,169,1,True,True,False,True
160,92,14,True,True,True,True
37,124,8,False,True,True,True
14,147,11,False,True,True,True
58,69,9,False,True,True,True
54,178,1,False,True,False,True
14,76,11,False,True,True,False
72,126,9,True,True,True,True
46,5,14,False,False,True,True
88,96,11,True,True,True,True
93,48,10,True,False,True,True
8,98,15,False,True,True,True
15,10,4,False,True,False,True
139,165,4,True,True,False,True
55,193,18,True,True,True,True
92,198,12,True,True,True,True
17,76,9,False,True,True,True
123,157,18,True,True,True,True
145,25,15,True,False,True,True
39,142,13,True,True,True,True
142,57,18,True,True,True,True
159,81,7,True,True,True,True
118,196,19,True,True,True,True
94,183,9,True,True,True,True
172,192,6,True,True,True,True
115,103,5,True,True,True,True
199,79,15,True,True,True,True
189,17,19,True,False,True,False
199,149,11,True,True,True,True
128,50,5,True,False,True,True
134,138,15,True,True,True,True
57,150,2,True,True,True,True
115,49,0,True,True,False,True
111,136,8,True,True,True,True
107,114,15,True,True,True,True
85,24,17,True,False,True,True
198,184,7,True,True,True,True
41,19,1,True,False,False,True
111,166,20,True,True,True,True
79,122,13,True,True,True,True
128,130,1,True,True,False,False
16,59,7,False,True,True,False
122,90,0,True,True,False,True
123,138,7,True,True,True,True
56,128,4,False,True,False,True
101,152,19,True,True,True,True
133,115,12,True,True,True,True
146,36,11,True,False,True,True
186,123,6,True,True,True,True
54,32,5,False,False,False,False
113,169,4,True,True,True,True
98,45,5,True,False,False,False
170,193,6,True,True,False,True
105,117,15,True,True,True,True
17,149,0,False,True,False,True
46,139,11,False,True,True,False
173,122,11,True,True,True,True
90,40,6,True,False,False,True
49,181,7,False,True,False,True
145,196,5,True,True,False,True
159,194,14,True,True,True,True
32,131,8,True,True,True,True
40,177,17,False,True,True,True
163,114,11,True,True,True,True
115,72,11,True,True,True,True
144,53,10,True,True,True,True
184,184,17,True,True,True,True
83,183,20,True,True,True,True
91,190,15,True,True,True,True
11,134,2,True,True,False,True
72,46,15,True,True,True,True
143,24,16,True,True,True,True
13,111,10,False,True,True,True
9,53,12,False,True,True,False
151,14,19,True,True,True,True
119,31,12,True,False,True,True
72,29,13,True,True,True,True
46,110,10,False,True,True,True
56,159,19,False,True,True,False
113,191,4,True,True,True,True
181,45,5,True,True,True,True
132,134,3,True,True,False,True
68,149,6,True,True,False,True
29,17,18,False,False,True,True
11,155,15,False,True,True,False
78,26,13,True,False,True,True
77,175,3,True,True,False,False
59,134,7,True,True,True,True
126,9,17,True,False,True,True
101,168,17,True,True,True,True
81,98,12,True,True,True,True
158,136,19,True,True,True,True
86,24,17,True,False,True,True
79,16,0,True,False,False,True
152,92,18,True,True,True,True
158,196,6,True,True,True,True
100,200,4,True,True,False,True
43,154,7,False,True,True,False
48,109,9,True,True,True,True
136,58,10,True,True,True,True
68,135,2,True,True,False,True
154,22,0,True,False,False,True
49,157,11,True,True,True,True
31,117,18,False,True,True,True
160,79,0,True,True,False,True
190,88,13,True,True,True,True
96,115,0,True,True,False,True
98,125,13,True,True,True,True
163,45,13,True,False,True,False
164,147,20,True,True,True,True
20,93,15,False,True,True,False
185,109,9,True,True,True,True
69,20,20,True,True,True,True
8,106,18,False,True,True,True
35,2,10,False,False,True,False
176,54,5,True,True,True,True
17,48,20,False,False,True,True
5,1,9,False,False,True,True
118,87,1,True,True,False,True
136,106,1,True,True,False,True
138,111,8,True,True,True,True
151,76,18,True,True,True,True
189,193,5,True,True,False,True
154,165,17,True,True,True,True
60,72,18,True,True,True,True
32,2,7,False,False,True,False
189,76,8,True,True,True,True
153,116,16,True,True,True,True
119,168,12,True,True,True,True
78,126,12,True,True,True,True
81,39,6,True,True,False,True
147,158,16,True,True,True,True
148,159,13,True,True,True,True
196,13,11,True,False,True,True
103,191,8,True,True,True,True
53,169,0,True,True,False,True
160,191,12,True,True,True,True
78,15,12,True,True,True,True
137,4,6,True,False,True,True
92,144,18,True,True,True,True
1,97,1,False,True,True,True
165,163,14,True,True,True,True
193,124,11,True,True,True,True
168,193,15,True,True,True,True
172,112,18,True,True,True,True
4,109,17,False,True,True,True
52,80,7,False,True,True,True
91,25,18,True,False,True,True
31,136,11,True,True,True,True
28,23,2,False,False,False,False
8,36,14,False,True,True,False
189,164,7,True,True,True,True
8,162,11,False,True,True,True
129,196,16,True,True,True,True
122,29,11,True,False,True,False
176,199,13,True,True,True,True
63,186,17,True,True,True,True
159,195,7,True,True,True,True
36,142,20,True,True,True,True
100,120,15,True,True,True,True
79,198,7,True,True,True,True
146,181,1,True,True,False,True
74,4,19,True,False,True,True
163,150,10,True,True,True,True
100,80,19,True,True,True,True
35,48,10,True,False,True,True
179,100,7,True,True,False,False
97,89,8,True,True,True,True
112,66,4,True,True,True,True
2,170,10,False,True,True,False
150,163,9,True,True,True,True
52,131,10,False,True,True,True
55,86,5,False,True,False,True
31,23,6,False,True,True,True
188,195,5,True,True,False,False
93,46,10,True,True,True,True
193,161,5,True,True,True,True
11,120,6,False,True,False,True
119,112,1,True,True,False,True
147,4,17,True,False,True,True
100,189,3,True,True,False,True
